imagem,classe,tem_qrcode,tem_digital,color1_hex,color2_hex,color3_hex,tem_nome,tem_nome_social,tem_nacionalidade,qtd_palavras,qtd_numeros,densidade_texto,brilho_medio,contraste,ratio_w_h,ratio_h_w,bordas,area_foto
JosueAraujo_new_rg.jpg,new,0,0,#b4b597,#cecfbf,#c7c9a9,0,0,0,76,56,0.00020361796982167353,168.6436953446502,53.64251835226702,1.5802469135802468,0.6328125,47406,371995.0
GustavoCavalcanti_old_rg.jpg,old,0,0,#8c8d80,#6c6559,#54654d,0,0,0,0,0,0.0,120.37484473447344,29.95045214490531,1.469090909090909,0.6806930693069307,34981,443043.0
PauloPacheco_new_rg.jpg,new,0,0,#edeacd,#d5efdb,#b4a88c,0,0,0,0,0,0.0,192.7460723165295,59.60440344368575,1.5802469135802468,0.6328125,134664,371995.0
CarolineCorreia_new_rg.jpg,new,0,0,#d9dbc2,#ccd8d3,#a9a18c,1,0,0,63,15,0.00016878858024691357,181.82173246742113,63.057919410395215,1.5802469135802468,0.6328125,27257,348944.5
EmanuelCaldeira_new_rg.jpg,new,0,0,#d6d7c1,#c8caa8,#0f0d0a,1,1,1,70,11,0.00018754286694101508,169.4278978052126,69.1924054689859,1.5802469135802468,0.6328125,35747,343199.5
HenryMachado_old_rg.jpg,old,0,0,#ecf1ce,#d1e6c8,#8eb58b,0,0,0,20,5,3.143838469579433e-05,213.34798362060158,39.572510009997266,1.5876777251184835,0.6298507462686567,51421,634528.0
Beatrizda_Mota_new_rg.jpg,new,0,0,#ecefd0,#ddece4,#d1e8ec,1,1,1,72,27,0.00019290123456790122,208.99816207990398,55.043824965238436,1.5802469135802468,0.6328125,26290,371995.0
AliceCardoso_new_rg.jpg,new,0,0,#eceed0,#ddebe5,#afa68e,1,0,0,64,19,0.00017146776406035664,208.95753225737312,52.52398974450948,1.5802469135802468,0.6328125,23250,371995.0
GustavoOliveira_old_rg.jpg,old,0,0,#e9ead6,#d2e6c9,#b7a397,0,0,0,21,5,4.264132553606238e-05,209.15148838531513,40.15295801532218,1.484375,0.6736842105263158,37292,491050.0
AugustoPeixoto_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,81,27,0.00021701388888888888,208.64573152434843,61.71989041460556,1.5802469135802468,0.6328125,55726,371995.0
CeciliaGuerra_old_rg.jpg,old,0,0,#d5d8c1,#b3a791,#c2cbaa,0,0,0,0,0,0.0,185.5442290736761,37.671841171785886,0.6996197718631179,1.4293478260869565,38708,371032.0
CeciliaSouza_new_rg.jpg,new,0,0,#f9fae5,#edf9f4,#e0f2f5,1,1,1,79,27,0.00021165552126200274,218.02273823302468,64.53174051884587,1.5802469135802468,0.6328125,29860,360853.5
LuizaCorreia_new_rg.jpg,new,0,0,#e4e6ca,#d4e2db,#cbcea5,1,1,1,75,27,0.00020093878600823046,196.50909850823047,60.796494935653776,1.5802469135802468,0.6328125,56025,371995.0
MaiteSilveira_old_rg.jpg,old,0,0,#b1b19c,#d4d1c5,#99af97,0,0,0,17,5,3.44949333030319e-05,167.3945043483907,37.56338154196901,1.4351535836177474,0.6967895362663495,41298,491384.5
Ravi_LuccaAragao_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,74,27,0.0001982596021947874,208.79789576903292,61.57262349628319,1.5802469135802468,0.6328125,55538,371995.0
ThiagoLeao_old_rg.jpg,old,0,0,#91928b,#869282,#6d635e,0,0,0,25,11,3.1811067706676506e-05,126.35810100650218,31.137275114827936,1.3499344692005242,0.7407766990291262,31777,784098.0
LizRios_old_rg.jpg,old,0,0,#e7e9d5,#d1e2cb,#94b19a,0,0,0,20,0,2.85375097027533e-05,214.1990662526825,30.379413747853185,0.7479338842975206,1.3370165745856353,30450,699141.0
Maria_HelenaMacedo_old_rg.jpg,old,0,0,#ebf1d2,#c4aa8e,#4a714a,0,0,0,14,0,3.214489079921383e-05,207.77079544828345,49.56466562710343,0.6996197718631179,1.4293478260869565,43087,407529.0
Ana_ClaraCamargo_new_rg.jpg,new,0,0,#edefd1,#ddede5,#d2e9ed,1,1,1,74,27,0.0001982596021947874,205.86845743312756,63.10735985858491,1.5802469135802468,0.6328125,43942,366345.0
EmillyMontenegro_new_rg.jpg,new,0,0,#f6f7df,#e9f6f1,#d7ecef,1,1,1,77,27,0.0002062971536351166,220.2808722350823,55.55942154178063,1.5802469135802468,0.6328125,39689,371995.0
Vitor_HugoPeixoto_old_rg.jpg,old,0,0,#e1e2c8,#b0a598,#8faf8d,0,0,0,23,10,5.184488910829045e-05,199.14348862004684,36.11660373555127,1.5046040515653776,0.6646266829865362,38739,439166.5
RebecaCavalcanti_new_rg.jpg,new,0,0,#edefd2,#0d0b09,#deede5,0,0,0,0,0,0.0,191.3076131687243,80.59653513266028,1.5802469135802468,0.6328125,39809,340033.0
Maria_JuliaMartins_old_rg.jpg,old,0,0,#d3d5c5,#adaca0,#99b09d,0,0,0,13,0,2.7514858023332598e-05,181.51459769044516,37.54486632688213,1.444055944055944,0.6924939467312349,41965,469749.0
JadePereira_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,75,27,0.00020093878600823046,208.87407300240054,61.51176287016205,1.5802469135802468,0.6328125,55273,371995.0
BrenoLima_old_rg.jpg,old,0,0,#8f9287,#6c645e,#859083,0,0,0,9,0,1.2938023989971594e-05,126.65227335457087,27.138381686384157,1.372191011235955,0.7287615148413511,42584,693936.0
MaysaRios_new_rg.jpg,new,0,0,#edefd1,#ddede5,#16130f,1,1,1,83,27,0.00022237225651577504,201.04070216049382,69.8319337811972,1.5802469135802468,0.6328125,41809,353516.5
Anthony_GabrielPimenta_new_rg.jpg,new,0,0,#edefd2,#deede5,#0f0d0a,1,1,1,46,29,0.00012324245541838133,193.37274144804528,78.32859352017248,1.5802469135802468,0.6328125,40827,344017.5
ThomasMendes_new_rg.jpg,new,0,0,#dcddc6,#c8caa7,#cedad4,1,1,1,76,27,0.00020361796982167353,189.74782182355966,53.73569087318464,1.5802469135802468,0.6328125,47222,371995.0
Joao_MiguelCunha_old_rg.jpg,old,0,0,#dadbd4,#cfd7cf,#b1aba7,0,0,0,4,0,5.420649149838939e-06,202.77030947841158,26.41958919574239,1.5544267053701015,0.6433239962651728,36425,736160.0
AndreMachado_old_rg.jpg,old,0,0,#a1b59c,#adada1,#caccc4,0,0,0,16,2,1.4113840473025363e-05,175.27261059296654,30.94928677085138,1.4026696329254726,0.7129262490087233,66921,1128723.5
BentoAparecida_new_rg.jpg,new,0,0,#eaeccc,#d8e9e0,#180f08,1,1,1,82,27,0.00021969307270233197,199.7094639489026,67.4004409351624,1.5802469135802468,0.6328125,66517,371995.0
DanielCosta_old_rg.jpg,old,0,0,#d2cfc7,#c4cfbe,#9db0a1,0,0,0,22,0,3.0826831674289305e-05,189.862014897767,23.449702340733086,0.7023809523809523,1.423728813559322,13653,711927.0
Giovannada_Conceicao_old_rg.jpg,old,0,0,#e3e5cd,#b1a791,#cfe3c8,0,0,0,29,7,5.933503836317136e-05,194.96184961636828,49.028061418342986,1.4782608695652173,0.6764705882352942,85612,487326.0
Luiz_FelipePastor_new_rg.jpg,new,0,0,#eee9c8,#d0f0d8,#b2a686,0,0,0,0,0,0.0,177.22122824502745,62.400812445183085,1.5802469135802468,0.6328125,138926,371993.0
IsabellyAndrade_new_rg.jpg,new,0,0,#e7e9cd,#d8e6df,#d2e6ea,1,1,1,75,27,0.00020093878600823046,202.53370949074073,58.580468782114615,1.5802469135802468,0.6328125,52603,371995.0
SofiaAragao_new_rg.jpg,new,0,0,#e5e2c2,#b0a789,#cae7ce,0,0,0,0,0,0.0,156.70891739540465,67.79318581186638,1.5802469135802468,0.6328125,135035,341564.0
Joaoda_Costa_new_rg.jpg,new,0,0,#eeeaca,#d2f0da,#b2a788,0,0,0,0,0,0.0,185.34702396262003,60.94652599640844,1.5802469135802468,0.6328125,137625,371995.0
JosueViana_old_rg.jpg,old,0,0,#d6d9c0,#b5a68a,#93af94,0,0,0,25,0,3.5269934919916086e-05,190.11984441726307,31.877704238050146,1.5465288035450517,0.6466093600764088,45501,707096.0
Joao_PedroMendonca_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,75,27,0.00020093878600823046,208.71776138117283,61.66660311724902,1.5802469135802468,0.6328125,55602,371995.0
Benicioda_Rocha_old_rg.jpg,old,0,0,#f3f9dd,#d6f3c8,#aea392,0,0,0,29,3,5.210073767458239e-05,203.0839127294678,61.27569983360651,1.666089965397924,0.6002076843198338,54218,478013.5
Felipeda_Conceicao_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,83,27,0.00022237225651577504,208.2925106095679,62.01758070955164,1.5802469135802468,0.6328125,56635,371995.0
HadassaCirino_old_rg.jpg,old,0,0,#e2e0d4,#cddbc6,#a7a4a0,0,0,0,11,0,4.325769790396791e-05,202.2972590349601,32.92196977979941,1.368909512761021,0.7305084745762712,23309,241177.0
EloaFogaca_new_rg.jpg,new,0,0,#edefd1,#deede5,#d2e9ed,1,1,1,78,27,0.00020897633744855967,206.97936760545267,61.56277112975695,1.5802469135802468,0.6328125,44944,368778.5
Maria_JuliaAzevedo_new_rg.jpg,new,0,0,#fcfbed,#f1fbf8,#6c5b51,1,1,1,71,27,0.00019022205075445815,222.6917277520576,62.80725934216818,1.5802469135802468,0.6328125,27737,361056.0
PauloMonteiro_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,77,27,0.0002062971536351166,208.41175840192045,61.93170334132719,1.5802469135802468,0.6328125,56096,371995.0
EloaNovais_new_rg.jpg,new,0,0,#eef1d1,#dfefe8,#d0e9ed,1,1,1,75,27,0.00020093878600823046,207.2498606824417,65.70200765410424,1.5802469135802468,0.6328125,57700,371995.0
Vitor_Gabrielda_Cunha_new_rg.jpg,new,0,0,#dcdec3,#cbcea6,#110d08,1,1,1,74,29,0.0001982596021947874,178.15942751200274,70.80173767130898,1.5802469135802468,0.6328125,41885,349410.0
Joao_GuilhermeBarbosa_old_rg.jpg,old,0,0,#e4e4cb,#bda592,#8dac94,0,0,0,27,6,3.57914076760639e-05,206.25105551512453,33.23280066885551,1.4922644163150491,0.6701225259189444,57193,744348.0
BenjaminNogueira_old_rg.jpg,old,0,0,#ecf2d2,#c4aa8e,#4a7149,0,0,0,16,7,3.673701805624438e-05,207.57700767803678,50.67125307064019,1.4293478260869565,0.6996197718631179,43295,407531.5
Marcelada_Luz_old_rg.jpg,old,0,0,#ebe9d3,#ac9d91,#93aa91,0,0,0,26,4,3.7248429835419245e-05,208.49333396369138,39.01289627504613,1.5975794251134645,0.6259469696969697,62288,685300.0
LeandroPimenta_old_rg.jpg,old,0,0,#e8e5d8,#d1dfd0,#b09e91,0,0,0,21,11,3.050640634533252e-05,197.65302449228625,43.18098991513005,1.5803030303030303,0.6327900287631831,121012,678593.5
IsisAbreu_new_rg.jpg,new,0,0,#eceacc,#d5eeda,#b3a88b,0,0,0,0,0,0.0,190.78883476937585,59.98779913149514,1.5802469135802468,0.6328125,134899,368175.0
LuanMoura_new_rg.jpg,new,0,0,#eaeccf,#dae9e1,#110f0c,1,1,1,75,22,0.00020093878600823046,193.1978871956447,74.07283077034278,1.5802469135802468,0.6328125,40500,347465.0
MateusRezende_new_rg.jpg,new,0,0,#ebedd0,#dceae3,#d1e7eb,0,0,0,84,62,0.0002250514403292181,208.7053755144033,52.638798411886185,1.5802469135802468,0.6328125,26436,371995.0
VicentePires_old_rg.jpg,old,0,0,#eaebd9,#ceddc8,#4e695c,0,0,0,20,2,2.9053720328888115e-05,185.62195734913857,56.93353228864396,0.6327900287631831,1.5803030303030303,58951,678525.5
Emanuellyda_Cunha_old_rg.jpg,old,0,0,#e4e7d6,#cfe0cd,#a39589,0,0,0,7,0,9.913455533195205e-06,190.7852405641606,54.223301187909755,0.6490891658676894,1.5406203840472674,45145,704392.0
AmandaSouza_old_rg.jpg,old,0,0,#eceed7,#d4e8ce,#baac95,0,0,0,11,0,2.5256699913668008e-05,216.39029178376592,38.513752933730196,1.4293478260869565,0.6996197718631179,55680,371023.0
MarianaDias_old_rg.jpg,old,0,0,#878a7d,#68655f,#5b6c5d,0,0,0,25,4,4.185809770014868e-05,115.14259881859705,24.878304307603248,0.637396694214876,1.5688816855753647,42248,518909.0
AntonellaTeixeira_old_rg.jpg,old,0,0,#dbdccd,#cfded0,#99b2a1,0,0,0,0,0,0.0,193.35042923178517,37.26584850026028,1.444055944055944,0.6924939467312349,100565,469713.5
ThiagoGarcia_new_rg.jpg,new,0,0,#eceacd,#d7eedb,#b5a98d,0,0,0,0,0,0.0,184.73862150634432,71.04573635461676,1.5802469135802468,0.6328125,128632,344852.5
ValentinaGuerra_new_rg.jpg,new,0,0,#d8dac3,#c7c9a7,#b7b394,1,1,1,75,25,0.00020093878600823046,182.5623794367284,54.973818133148285,1.5802469135802468,0.6328125,49401,371995.0
LorenzoCamargo_old_rg.jpg,old,0,0,#e3e5c8,#afa294,#8db089,0,0,0,22,0,4.959076349488651e-05,199.02681733242267,39.05211215315038,1.5046040515653776,0.6646266829865362,33319,439144.5
LuaraSilveira_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,0,0,0,76,51,0.00020361796982167353,208.55215031292866,61.78672615308176,1.5802469135802468,0.6328125,56054,371995.0
DanielaSales_old_rg.jpg,old,0,0,#afafa3,#99a899,#c7c5bf,0,0,0,20,6,4.058227447415518e-05,166.73919192575067,23.330909783817262,0.6967895362663495,1.4351535836177474,8210,491382.0
JuliaViana_new_rg.jpg,new,0,0,#fbfbe7,#effaf6,#ada28c,1,0,1,72,27,0.00019290123456790122,223.48751500342937,57.863896578173566,1.5802469135802468,0.6328125,26216,371995.0
LuisaNunes_old_rg.jpg,old,0,0,#b7ac8c,#cbc7a0,#e4d7bf,0,0,0,22,12,3.353658536585366e-05,172.11450762195122,37.20275186375628,0.624390243902439,1.6015625,43141,654336.0
MariahSouza_old_rg.jpg,old,0,0,#cfe4c8,#e1e2cd,#ada996,0,0,0,37,15,5.129093744584994e-05,202.54528781840236,33.8488467232542,0.7286432160804021,1.3724137931034484,58842,719656.0
DiogoViana_new_rg.jpg,new,0,0,#d7d9c2,#b7b694,#c7caa5,1,1,1,76,27,0.00020361796982167353,178.20885309499315,58.42294261533427,1.5802469135802468,0.6328125,53378,371995.0
HenryDuarte_old_rg.jpg,old,0,0,#96998d,#8a9688,#6f6660,0,0,0,20,5,2.8751164422159098e-05,133.18327429760905,28.568819136044038,1.372191011235955,0.7287615148413511,44421,693936.0
Gabrielda_Mota_new_rg.jpg,new,0,0,#edefd2,#deede5,#0f0d0a,1,1,1,72,17,0.00019290123456790122,193.9038789223251,77.8994235225305,1.5802469135802468,0.6328125,40694,344482.5
Emanuellada_Rocha_new_rg.jpg,new,0,0,#ebedcd,#d9eae1,#d2eaee,1,1,1,80,27,0.0002143347050754458,201.3666302297668,66.83392544074606,1.5802469135802468,0.6328125,65523,371995.0
Joao_VitorMendonca_new_rg.jpg,new,0,0,#edefd2,#ddede5,#d3e9ed,1,1,1,83,26,0.00022237225651577504,202.67354413151577,67.30222748271692,1.5802469135802468,0.6328125,43574,361416.0
ThalesNunes_old_rg.jpg,old,0,0,#eef0db,#d7ead4,#b7a899,0,0,0,3,0,4.280626455412995e-06,221.07337421807225,33.88675232736832,0.7479338842975206,1.3370165745856353,79326,699141.0
BrenoPorto_old_rg.jpg,old,0,0,#aaa794,#94a48b,#7a6c5c,0,0,0,4,0,5.426760441087089e-06,139.51550018450985,46.15598859765287,1.4872159090909092,0.6723973256924546,30453,660315.5
BrunoGuerra_old_rg.jpg,old,0,0,#d4d3c5,#b4a399,#c3d2bc,0,0,0,6,0,1.2582573136206354e-05,188.54407255950508,31.95845244616319,0.6343713956170703,1.5763636363636364,29595,475434.0
MariahCunha_old_rg.jpg,old,0,0,#aaa894,#95a58b,#7a6c5c,0,0,0,7,3,9.496830771902405e-06,139.590526504298,46.64941889457534,0.6723973256924546,1.4872159090909092,24347,660192.0
Maria_CeciliaMartins_old_rg.jpg,old,0,0,#d0d3c1,#c5d3bd,#ada097,0,0,0,13,1,3.3026441477145706e-05,169.4325091965937,51.924497429686326,1.5935613682092555,0.6275252525252525,33430,332344.0
Ana_JuliaRamos_new_rg.jpg,new,0,0,#d7d8c2,#c7c9a7,#b7b496,1,1,1,81,27,0.00021701388888888888,181.06632855366942,54.3166132183783,1.5802469135802468,0.6328125,48385,371995.0
Luiz_GustavoCamargo_new_rg.jpg,new,0,0,#fcfcf3,#f3fcf9,#100e0d,1,0,0,59,28,0.0001580718449931413,214.1871383101852,77.45379390906803,1.5802469135802468,0.6328125,27133,345741.0
Maria_Luizada_Paz_new_rg.jpg,new,0,0,#eceed0,#ddebe5,#afa68e,0,0,0,57,15,0.00015271347736625515,208.93280339077504,52.625910981860926,1.5802469135802468,0.6328125,22990,371995.0
DaviPinto_old_rg.jpg,old,0,0,#c8dbc5,#d6dbc5,#93b193,0,0,0,8,2,7.056920236512681e-06,188.33361590418113,39.78051650113462,1.4026696329254726,0.7129262490087233,133409,1129333.5
HeloisaCarvalho_old_rg.jpg,old,0,0,#b1ad9d,#d2cebe,#9db59a,0,0,0,22,5,4.011597162706734e-05,172.20698382596962,37.4508525782914,1.364353312302839,0.7329479768786127,39610,546012.5
CaioAzevedo_new_rg.jpg,new,0,0,#ebeed0,#0b0908,#ddebe5,0,0,0,0,0,0.0,191.57310956790124,75.26689983549677,1.5802469135802468,0.6328125,22622,340437.5
Davi_LuccaMoraes_new_rg.jpg,new,0,0,#efedd5,#ddf1e2,#f1e2ed,1,1,1,77,27,0.0002062971536351166,204.91768743569958,57.88493474392029,1.5802469135802468,0.6328125,126387,371995.0
MathiasMartins_old_rg.jpg,old,0,0,#d6dabe,#b2a592,#94ac92,0,0,0,8,2,1.1445183294610463e-05,184.70964142240737,40.72651297242483,0.6537717601547389,1.529585798816568,38749,697234.5
RaulVasconcelos_new_rg.jpg,new,0,0,#ebeed0,#ddebe4,#afa68e,0,0,0,46,8,0.00012324245541838133,204.20773319615913,58.44930356571427,1.5802469135802468,0.6328125,24030,363578.0
MarinaAlves_new_rg.jpg,new,0,0,#edefd1,#ddece5,#d1e8ec,1,1,1,75,27,0.00020093878600823046,208.80459640775035,55.28731937206165,1.5802469135802468,0.6328125,26937,371995.0
AnaMacedo_new_rg.jpg,new,0,0,#eeeaca,#d2f0da,#b2a788,0,0,0,0,0,0.0,185.2448800797325,61.03401752652197,1.5802469135802468,0.6328125,137163,371995.0
AmandaAbreu_new_rg.jpg,new,0,0,#ebe9cd,#d5edda,#b4a98c,0,0,0,0,0,0.0,194.5455782750343,56.79241478788421,1.5802469135802468,0.6328125,132754,368384.5
Gustavoda_Mata_new_rg.jpg,new,0,0,#f1f3d8,#e4f2ec,#d4eaed,0,0,0,78,44,0.00020897633744855967,215.24673675411523,56.33027486746898,1.5802469135802468,0.6328125,46319,371995.0
SarahSousa_new_rg.jpg,new,0,0,#eceacc,#d4eeda,#b3a88b,0,0,0,0,0,0.0,181.61935495970508,68.68941129399202,1.5802469135802468,0.6328125,135076,347669.5
MarianeAragao_old_rg.jpg,old,0,0,#a9a79b,#9ba599,#58645c,0,0,0,35,1,6.961184435587166e-05,152.20192606028783,36.911792582085155,0.682983682983683,1.4641638225255973,62054,501281.5
IsaacMacedo_new_rg.jpg,new,0,0,#eceed0,#ddebe5,#afa68e,0,0,0,69,29,0.00018486368312757202,208.81368955761317,52.45069134367714,1.5802469135802468,0.6328125,23803,371995.0
PauloPeixoto_old_rg.jpg,old,0,0,#adaa92,#dbd5cb,#7e705e,0,0,0,0,0,0.0,159.0770328927633,40.283005959912266,0.6776212832550861,1.4757505773672055,24125,275616.0
FernandaLopes_new_rg.jpg,new,0,0,#adaf95,#130c07,#9faca5,1,1,1,79,31,0.00021165552126200274,141.7472699116941,58.264383273067494,1.5802469135802468,0.6328125,36986,349860.5
MelissaFarias_old_rg.jpg,old,0,0,#9fa190,#786d5f,#576c59,0,0,0,46,4,6.829404446239226e-05,139.82488219277332,30.781854347716365,0.5597082953509571,1.786644951140065,48939,556313.0
KevinDias_new_rg.jpg,new,0,0,#ecefd1,#ddebe4,#d1e8ec,0,0,0,74,61,0.0001982596021947874,201.01392639746228,65.57371023028301,1.5802469135802468,0.6328125,27462,356250.0
NoahCunha_old_rg.jpg,old,0,0,#dad4c5,#ae9c8d,#c3d5bc,0,0,0,27,2,5.5646238314289955e-05,185.43122331041533,38.05154245941755,1.4129692832764504,0.7077294685990339,40399,483795.0
LeandroCasa_Grande_old_rg.jpg,old,0,0,#6a6961,#536154,#223c2b,0,0,0,0,0,0.0,98.63685590649327,18.418670188286963,0.7197149643705463,1.3894389438943895,14833,507317.5
Arthur_GabrielBarbosa_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,78,27,0.00020897633744855967,208.62122770919066,61.73879632227748,1.5802469135802468,0.6328125,55830,371995.0
Alexandredas_Neves_old_rg.jpg,old,0,0,#b1b09d,#c1c6ae,#cbccbd,0,0,0,25,11,3.567188712844162e-05,173.3686347084608,29.70713632996353,1.3370165745856353,0.7479338842975206,22370,699141.0
BryanMendonca_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,82,27,0.00021969307270233197,208.66933781292866,61.69812411474241,1.5802469135802468,0.6328125,55689,371995.0
ErickDias_old_rg.jpg,old,0,0,#6d6a5d,#8e8b86,#2a372e,0,0,0,9,0,3.2527729889730993e-05,103.25449334446505,23.509138984220176,1.4757505773672055,0.6776212832550861,14201,275616.0
SophiaAndrade_new_rg.jpg,new,0,0,#edefd2,#deede5,#0e0c09,0,0,0,63,47,0.00016878858024691357,192.9310592421125,78.93723590825486,1.5802469135802468,0.6328125,40105,342680.0
MathiasVasconcelos_old_rg.jpg,old,0,0,#dee1c8,#b0a68e,#c2cfa5,0,0,0,14,0,2.864450127877238e-05,183.41895652173912,52.77789677958351,1.4782608695652173,0.6764705882352942,44460,487326.0
IgorRamos_old_rg.jpg,old,0,0,#eff1e2,#ddebdb,#b2aa9e,0,0,0,2,0,2.9406272652019402e-06,213.71854521287935,45.442564284214654,0.7183967112024666,1.391988555078684,99541,673486.5
HadassaPimenta_old_rg.jpg,old,0,0,#b1ae93,#dedcc3,#c8c7a7,0,0,0,12,1,1.234949058351343e-05,177.46394566224143,42.159447749586306,1.4451219512195121,0.6919831223628692,262164,969696.0
SabrinaCamara_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,76,27,0.00020361796982167353,208.61412251371743,61.739173561136056,1.5802469135802468,0.6328125,55688,371995.0
ThomasRibeiro_new_rg.jpg,new,0,0,#fbfbe7,#effaf6,#ddf1f4,1,1,1,71,27,0.00019022205075445815,224.41188432355966,58.542355934726416,1.5802469135802468,0.6328125,31622,371995.0
RenanMendonca_old_rg.jpg,old,0,0,#727067,#626e61,#87867f,0,0,0,32,3,4.429936402725518e-05,106.19712524814565,27.74760553540705,1.5349854227405249,0.6514719848053181,40447,720613.5
DiegoAlves_old_rg.jpg,old,0,0,#d3d4cc,#b1aea9,#94a99d,0,0,0,18,0,2.3380601115254672e-05,196.47106585665873,23.342472766357112,0.744346116027532,1.3434610303830912,38336,768096.0
Luiz_MiguelMartins_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,77,27,0.0002062971536351166,208.40046028377915,61.90616464043452,1.5802469135802468,0.6328125,56589,371995.0
Ana_JuliaMartins_new_rg.jpg,new,0,0,#aea584,#8bb191,#e6e0be,0,0,0,0,0,0.0,147.0185935356653,58.11525670217105,1.5802469135802468,0.6328125,138924,371995.0
LeoGomes_old_rg.jpg,old,0,0,#a6b0a3,#aeaa9e,#d1ccc0,0,0,0,22,4,3.195909236177693e-05,160.13686190766728,39.167348801820566,1.5803030303030303,0.6327900287631831,52342,678520.0
Marcos_ViniciusSouza_old_rg.jpg,old,0,0,#a09f90,#90a08b,#4d7057,0,0,0,10,5,1.9140221260957777e-05,142.7100849825824,31.723969844944357,1.4321192052980132,0.6982658959537572,34827,519843.5
YanAragao_new_rg.jpg,new,0,0,#edefd1,#deede5,#d3e9ed,1,1,1,72,27,0.00019290123456790122,203.55490451388889,66.47920730712981,1.5802469135802468,0.6328125,43494,362584.0
MarinaFerreira_old_rg.jpg,old,0,0,#b0b1a7,#a1ada4,#c6c5bf,0,0,0,4,4,7.131993588337764e-06,162.71188528901513,32.870275635863244,1.473257698541329,0.6787678767876788,19315,559079.5
Joao_VitorGuerra_new_rg.jpg,new,0,0,#ebeed0,#ddebe5,#afa78f,0,0,0,73,27,0.00019558041838134432,208.6586585862483,52.42986980371748,1.5802469135802468,0.6328125,24204,371995.0
OliviaFonseca_new_rg.jpg,new,0,0,#d9dbc2,#c8cba3,#b7b692,0,0,0,79,52,0.00021165552126200274,177.9874667781207,61.55832486576824,1.5802469135802468,0.6328125,58973,371995.0
Pedro_LucasRios_old_rg.jpg,old,0,0,#e9ddc0,#b0a990,#cec8a1,0,0,0,0,0,0.0,191.78292175989728,38.74921991009296,1.4754829123328381,0.6777442094662638,59115,666583.5
MilenaMendonca_new_rg.jpg,new,0,0,#ebedcd,#d9eae2,#190e08,1,1,1,77,27,0.0002062971536351166,200.98268979338135,67.69629718832641,1.5802469135802468,0.6328125,65915,371995.0
Ana_LuizaCarvalho_old_rg.jpg,old,0,0,#e7e9d0,#cee1c3,#b3a394,0,0,0,18,10,2.539435314233958e-05,211.30284459079115,31.183100432817852,1.5465288035450517,0.6466093600764088,45484,707096.0
Maria_FernandaCarvalho_old_rg.jpg,old,0,0,#d1cfc1,#aaa79e,#9da99e,0,0,0,3,2,4.630344188918043e-06,183.73546380614292,26.173341261466895,0.7178947368421053,1.3929618768328447,25956,644318.5
MatheusAlves_new_rg.jpg,new,0,0,#edefd2,#0d0b09,#deede5,1,0,1,80,17,0.0002143347050754458,191.16749721364883,80.8584046570108,1.5802469135802468,0.6328125,39294,340186.0
Pedro_HenriqueCastro_new_rg.jpg,new,0,0,#eeebc9,#d1f1da,#b2a786,0,0,0,0,0,0.0,181.89668799296982,61.89455699024158,1.5802469135802468,0.6328125,138250,371995.0
SamuelSa_old_rg.jpg,old,0,0,#9eaba1,#b2b2ac,#c8c9c2,0,0,0,6,1,1.2699165241538122e-05,181.2942163768435,20.247807094748325,0.6924939467312349,1.444055944055944,21277,469688.5
Luiz_FernandoAzevedo_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,83,27,0.00022237225651577504,208.37081779406722,61.943047910733185,1.5802469135802468,0.6328125,56490,371995.0
BernardoMendes_new_rg.jpg,new,0,0,#f0edda,#e0f2e6,#f1e3ee,1,1,0,76,31,0.00020361796982167353,210.11469050068587,53.31890936139744,1.5802469135802468,0.6328125,124863,371995.0
AliceBorges_new_rg.jpg,new,0,0,#b2b496,#150d08,#a2b1a9,1,0,1,81,26,0.00021701388888888888,150.0657284164952,58.90473810758671,1.5802469135802468,0.6328125,40053,356092.5
EloahFarias_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,76,27,0.00020361796982167353,208.88481652949247,61.50510304603717,1.5802469135802468,0.6328125,55207,371995.0
LeviCaldeira_new_rg.jpg,new,0,0,#edefd2,#deede5,#100e0b,1,1,1,76,26,0.00020361796982167353,195.4674773876886,76.24245366070618,1.5802469135802468,0.6328125,40376,344809.5
Maria_HelenaPorto_new_rg.jpg,new,0,0,#eef0d2,#dfeee7,#d2e9ed,1,1,1,76,27,0.00020361796982167353,208.68956565072017,61.67149246881532,1.5802469135802468,0.6328125,55729,371995.0
